customer_id,total_sessions,total_orders,total_spend,average_order_value,cart_abandonment_rate,average_discount_used,customer_satisfaction,preferred_device,city,preferred_category,total_products_purchased,total_pages_viewed,average_time_on_site,total_review_votes,preferred_payment_method,rn,churn,recency,frequency,monetary,purchase_velocity,discount_dependency_score,return_behavior_score,R,F,M,RFM_Score,customer_segment,churn_risk_score,high_risk_customer
1145,2,1,997.25,997.25,0.0,2.5,4.5,1,81,6,3,21,617.0,34,4,140,0,1141.0,1,997.25,0.3333333333333333,0.8333333333333333,39.86018001646262,4,3,2,432,Potential Loyalists,23.000000000000004,0
1146,4,1,2950.09,2950.09,0.5,12.5,4.25,1,60,7,10,53,859.0,46,5,141,0,899.0,1,2950.09,0.2,2.5,64.6560058140883,3,3,3,333,Potential Loyalists,48.5,0
1147,3,0,0.0,1399.0,0.33,10.0,4.0,0,8,1,8,41,972.0,0,5,142,0,786.0,0,0.0,0.0,0.0,66.5,3,1,1,311,At Risk,49.2,0
1148,4,1,843.58,843.58,0.25,6.25,4.25,1,81,4,10,32,928.0,1,1,143,0,830.0,1,843.58,0.2,1.25,55.97188166620293,3,3,2,332,At Risk,38.5,0
1149,2,0,0.0,1399.0,0.5,0.0,4.0,1,76,4,3,33,1439.5,0,4,144,0,318.5,0,0.0,0.0,0.0,75.0,1,1,1,111,Lost Customers,56.0,1
1150,3,1,2340.49,2340.49,0.33,15.0,4.0,2,201,3,9,54,184.0,0,5,145,0,1574.0,1,2340.49,0.25,3.75,56.01027682132258,5,3,3,533,Loyal Customers,41.7,0
1151,5,1,673.69,673.69,0.0,7.0,3.8,2,25,5,10,71,1165.0,25,5,146,0,593.0,1,673.69,0.16666666666666666,1.1666666666666665,44.61296532994807,2,3,1,231,At Risk,32.2,0
1152,1,1,772.78,772.78,0.0,15.0,3.0,0,205,5,1,2,1482.0,40,2,147,0,276.0,1,772.78,0.5,7.5,36.100133613893526,1,3,2,132,Lost Customers,27.0,0
1153,1,1,1069.29,1069.29,0.0,0.0,3.0,0,203,7,1,1,1351.0,35,4,148,0,407.0,1,1069.29,0.5,0.0,35.563015181552586,1,3,2,132,Lost Customers,27.0,0
1155,5,2,4908.51,2454.26,0.0,13.0,4.4,1,210,5,13,73,805.8,49,5,149,0,952.2,2,4908.51,0.3333333333333333,4.333333333333333,32.77505695255982,4,5,3,453,Loyal Customers,23.6,0
1156,2,0,0.0,1399.0,0.0,12.5,4.0,1,155,7,4,35,986.5,0,4,150,0,771.5,0,0.0,0.0,0.0,50.0,3,1,1,311,At Risk,36.0,0
1157,1,0,0.0,1399.0,0.0,0.0,4.0,1,20,1,3,15,1236.0,0,3,151,0,522.0,0,0.0,0.0,0.0,50.0,1,1,1,111,Lost Customers,36.0,0
1158,3,1,2864.37,2864.37,0.33,11.67,4.33,1,8,3,8,58,948.33,7,5,152,0,809.67,1,2864.37,0.25,2.9175,55.061284867139676,3,3,3,333,Potential Loyalists,39.720000000000006,0
1159,4,1,5605.16,5605.16,0.5,5.0,4.0,1,75,7,12,43,452.0,27,5,153,0,1306.0,1,5605.16,0.2,1.0,59.84643097291783,5,3,3,533,Loyal Customers,50.0,0
1160,6,1,2058.0,2058.0,0.5,13.33,3.67,2,67,6,16,90,778.67,26,5,154,0,979.33,1,2058.0,0.14285714285714285,1.9042857142857141,67.7005698982431,4,3,2,432,Potential Loyalists,53.69428571428571,1
1161,2,0,0.0,1399.0,1.0,5.0,4.0,1,73,4,5,18,1205.0,0,5,155,0,553.0,0,0.0,0.0,0.0,100.0,1,1,1,111,Lost Customers,76.0,1
1162,1,1,1483.14,1483.14,0.0,0.0,3.0,1,221,0,3,12,487.0,21,4,156,0,1271.0,1,1483.14,0.5,0.0,34.81333907206455,5,3,2,532,Loyal Customers,27.0,0
1163,5,1,403.7,403.7,0.8,15.0,4.2,0,91,5,11,62,798.4,24,3,157,0,959.6,1,403.7,0.16666666666666666,2.5,85.10204362595067,4,3,1,431,Potential Loyalists,61.8,1
1164,3,1,1126.58,1126.58,0.67,13.33,3.67,2,82,6,10,49,781.33,38,3,158,0,976.67,1,1126.58,0.25,3.3325,75.2092361690781,4,3,2,432,Potential Loyalists,57.28,1
1165,5,2,1357.87,678.94,0.4,9.0,3.2,1,63,7,13,69,1153.0,43,4,159,0,605.0,2,1357.87,0.3333333333333333,3.0,59.206928358606945,2,5,2,252,At Risk,46.8,0
1166,1,0,0.0,1399.0,1.0,30.0,4.0,1,89,0,2,21,440.0,0,2,160,0,1318.0,0,0.0,0.0,0.0,100.0,5,1,1,511,Loyal Customers,76.0,1
1167,3,2,3059.2,1529.6,0.0,3.33,3.67,1,72,4,7,39,615.33,54,4,161,0,1142.67,2,3059.2,0.5,1.665,31.958356520126134,5,5,3,553,Loyal Customers,22.98,0
1168,2,0,0.0,1399.0,1.0,12.5,4.0,1,62,5,5,22,898.0,0,4,162,0,860.0,0,0.0,0.0,0.0,100.0,3,1,1,311,At Risk,76.0,1
1169,4,2,947.29,473.65,0.25,6.25,4.5,2,80,5,10,62,1171.0,18,4,163,0,587.0,2,947.29,0.4,2.5,50.78401430045446,2,5,2,252,At Risk,31.0,0
1171,1,0,0.0,1399.0,1.0,15.0,4.0,1,217,6,1,9,915.0,0,5,164,0,843.0,0,0.0,0.0,0.0,100.0,3,1,1,311,At Risk,76.0,1
1172,4,1,332.26,332.26,0.25,11.25,4.25,1,91,7,10,48,506.0,8,4,165,0,1252.0,1,332.26,0.2,2.25,56.89812157994806,5,3,1,531,Loyal Customers,38.5,0
1174,3,1,1507.02,1507.02,0.67,5.0,4.33,1,224,7,10,51,1019.0,19,5,166,1,739.0,1,1507.02,0.25,1.25,74.5200812117418,2,3,2,232,At Risk,53.32,1
1175,3,2,2666.89,1333.45,0.0,11.67,4.33,2,213,3,7,47,811.33,55,2,167,0,946.67,2,2666.89,0.5,5.835,32.669013604850676,4,5,3,453,Loyal Customers,19.02,0
1176,2,0,0.0,1399.0,1.0,0.0,4.0,1,220,7,8,10,935.5,0,3,168,0,822.5,0,0.0,0.0,0.0,100.0,3,1,1,311,At Risk,76.0,1
1177,3,1,756.39,756.39,0.33,5.0,3.33,2,75,4,5,36,1207.0,16,5,169,0,551.0,1,756.39,0.25,1.25,58.87982357749026,1,3,2,132,Lost Customers,45.72,0
1179,2,0,0.0,1399.0,0.0,17.5,4.0,1,5,6,3,18,1009.5,0,3,170,1,748.5,0,0.0,0.0,0.0,50.0,2,1,1,211,Lost Customers,36.0,0
1181,4,0,0.0,1399.0,0.25,6.25,4.0,1,191,5,10,44,794.0,0,4,171,0,964.0,0,0.0,0.0,0.0,62.5,4,1,1,411,Potential Loyalists,46.0,0
1182,3,0,0.0,1399.0,0.33,5.0,4.0,2,33,7,9,29,546.33,0,5,172,0,1211.67,0,0.0,0.0,0.0,66.5,5,1,1,511,Loyal Customers,49.2,0
1183,4,1,5294.04,5294.04,0.5,6.25,4.0,2,69,3,12,79,1005.25,12,5,173,0,752.75,1,5294.04,0.2,1.25,60.41001495548136,2,3,3,233,At Risk,50.0,0
1184,3,2,3314.81,1657.41,0.33,5.0,4.33,2,72,3,4,48,519.67,69,5,174,0,1238.33,2,3314.81,0.5,2.5,47.99532713666296,5,5,3,553,Loyal Customers,32.220000000000006,0
1185,5,0,0.0,1399.0,0.4,7.0,4.0,2,67,7,11,51,1114.6,0,2,175,0,643.4000000000001,0,0.0,0.0,0.0,70.0,2,1,1,211,Lost Customers,52.0,1
1186,3,0,0.0,1399.0,0.67,5.0,4.0,1,85,5,8,42,589.0,0,5,176,1,1169.0,0,0.0,0.0,0.0,83.5,5,1,1,511,Loyal Customers,62.8,1
1187,3,2,9145.76,4572.88,0.0,1.67,3.67,0,94,3,12,33,1133.67,52,5,177,0,624.3299999999999,2,9145.76,0.5,0.835,20.932746707475417,2,5,3,253,At Risk,22.98,0
1188,4,3,1550.69,516.9,0.0,3.75,4.25,2,93,6,7,63,751.5,78,3,178,1,1006.5,3,1550.69,0.6,2.25,32.19097439598404,4,5,2,452,Loyal Customers,16.5,0
1189,3,0,0.0,1399.0,0.33,10.0,4.0,0,18,7,9,32,1113.0,0,5,179,0,645.0,0,0.0,0.0,0.0,66.5,2,1,1,211,Lost Customers,49.2,0
1190,4,2,1456.45,728.23,0.25,6.25,4.25,1,69,7,11,33,1003.5,89,5,180,0,754.5,2,1456.45,0.4,2.5,49.86168715799481,2,5,2,252,At Risk,32.5,0
1191,2,0,0.0,1399.0,0.5,12.5,4.0,1,92,6,4,25,1039.0,0,4,181,0,719.0,0,0.0,0.0,0.0,75.0,2,1,1,211,Lost Customers,56.0,1
1192,1,0,0.0,1399.0,1.0,5.0,4.0,1,138,3,1,21,1482.0,0,0,182,0,276.0,0,0.0,0.0,0.0,100.0,1,1,1,111,Lost Customers,76.0,1
1193,3,1,1818.94,1818.94,0.33,3.33,4.33,2,83,5,5,17,1533.67,27,3,183,0,224.32999999999993,1,1818.94,0.25,0.8325,56.95504805462808,1,3,2,132,Lost Customers,39.720000000000006,0
1194,2,0,0.0,1399.0,0.0,15.0,4.0,1,61,1,3,7,1216.5,0,2,184,0,541.5,0,0.0,0.0,0.0,50.0,1,1,1,111,Lost Customers,36.0,0
1195,3,1,1219.67,1219.67,0.33,8.33,4.0,2,78,7,8,40,932.33,35,5,185,0,825.67,1,1219.67,0.25,2.0825,58.04060659548321,3,3,2,332,At Risk,41.7,0
1196,5,2,5634.82,2817.41,0.6,5.0,3.6,2,39,7,16,41,1109.6,33,5,186,1,648.4000000000001,2,5634.82,0.3333333333333333,1.6666666666666665,61.45936949313672,2,5,3,253,At Risk,52.4,1
1197,4,1,4518.88,4518.88,0.5,11.25,3.75,2,86,6,14,64,1150.0,42,3,187,0,608.0,1,4518.88,0.2,2.25,61.814192635874605,2,3,3,233,At Risk,51.5,1
1198,2,1,973.3,973.3,0.0,5.0,4.5,0,139,5,3,9,978.5,36,3,188,1,779.5,1,973.3,0.3333333333333333,1.6666666666666665,39.90356467955853,3,3,2,332,At Risk,23.000000000000004,0
1199,1,0,0.0,1399.0,0.0,15.0,4.0,0,124,5,3,13,257.0,0,2,189,0,1501.0,0,0.0,0.0,0.0,50.0,5,1,1,511,Loyal Customers,36.0,0
1200,4,1,1897.32,1897.32,0.75,10.0,4.25,1,71,7,12,51,907.5,26,5,190,0,850.5,1,1897.32,0.2,2.0,79.06306517807457,3,3,2,332,At Risk,58.5,1
1201,3,0,0.0,1399.0,0.67,8.33,4.0,1,51,7,10,40,827.33,0,4,191,0,930.67,0,0.0,0.0,0.0,83.5,4,1,1,411,Potential Loyalists,62.8,1
1202,2,1,1248.59,1248.59,0.0,2.5,3.0,1,156,3,6,30,515.0,0,4,192,0,1243.0,1,1248.59,0.3333333333333333,0.8333333333333333,39.40488560216101,5,3,2,532,Loyal Customers,32.0,0
1203,6,2,3619.66,1809.83,0.17,9.17,4.0,1,74,7,15,87,512.17,26,2,193,0,1245.83,2,3619.66,0.2857142857142857,2.6199999999999997,44.80024391677929,5,5,3,553,Loyal Customers,34.22857142857143,0
1204,5,1,969.32,969.32,0.4,5.0,3.8,1,9,6,15,63,1281.2,14,5,194,0,476.79999999999995,1,969.32,0.16666666666666666,0.8333333333333333,64.07744098961231,1,3,2,132,Lost Customers,48.2,0
1205,2,0,0.0,1399.0,0.5,0.0,4.0,0,43,6,4,47,380.5,0,5,195,0,1377.5,0,0.0,0.0,0.0,75.0,5,1,1,511,Loyal Customers,56.0,1
1206,2,1,3324.51,3324.51,0.5,0.0,3.5,0,184,6,4,34,1118.0,22,4,196,0,640.0,1,3324.51,0.3333333333333333,0.0,60.64442256190874,2,3,3,233,At Risk,49.0,0
1207,1,0,0.0,1399.0,0.0,0.0,4.0,0,114,7,1,23,1574.0,0,4,197,0,184.0,0,0.0,0.0,0.0,50.0,1,1,1,111,Lost Customers,36.0,0
1208,4,1,1136.65,1136.65,0.5,7.5,3.25,2,99,7,9,39,1024.75,49,5,198,0,733.25,1,1136.65,0.2,1.5,67.94099468442775,2,3,2,232,At Risk,54.5,1
1209,7,1,816.6,816.6,0.43,10.71,4.14,2,68,6,18,78,787.57,43,5,199,0,970.43,1,816.6,0.125,1.33875,66.89575507790762,4,3,2,432,Potential Loyalists,48.61000000000001,0
1210,3,0,0.0,1399.0,0.33,23.33,4.0,1,85,2,7,32,1188.67,0,4,200,0,569.3299999999999,0,0.0,0.0,0.0,66.5,1,1,1,111,Lost Customers,49.2,0
1211,1,0,0.0,1399.0,1.0,15.0,4.0,0,148,4,1,14,694.0,0,0,201,0,1064.0,0,0.0,0.0,0.0,100.0,4,1,1,411,Potential Loyalists,76.0,1
1212,6,3,2666.46,888.82,0.5,5.0,4.0,2,85,7,15,84,1062.5,86,4,202,0,695.5,3,2666.46,0.42857142857142855,2.142857142857143,59.45550682188568,2,5,3,253,At Risk,43.14285714285714,0
1213,6,1,744.78,744.78,0.33,9.17,3.83,1,85,7,18,78,999.0,21,5,203,1,759.0,1,744.78,0.14285714285714285,1.3099999999999998,61.57942615172112,2,3,2,232,At Risk,45.93428571428572,0
1214,2,1,3055.83,3055.83,0.5,2.5,4.0,1,80,6,4,10,1094.5,0,5,204,0,663.5,1,3055.83,0.3333333333333333,0.8333333333333333,61.13112783458543,2,3,3,233,At Risk,46.0,0
1215,4,1,1328.42,1328.42,0.0,16.25,3.75,1,54,2,11,44,717.5,41,5,205,0,1040.5,1,1328.42,0.2,3.25,42.59360943006864,4,3,2,432,Potential Loyalists,31.5,0
1216,2,0,0.0,1399.0,0.5,7.5,4.0,1,55,7,7,19,857.0,0,4,206,0,901.0,0,0.0,0.0,0.0,75.0,3,1,1,311,At Risk,56.0,1
1217,1,0,0.0,1399.0,0.0,0.0,4.0,1,13,5,2,8,757.0,0,5,207,0,1001.0,0,0.0,0.0,0.0,50.0,4,1,1,411,Potential Loyalists,36.0,0
1218,4,2,3526.43,1763.22,0.25,7.5,3.75,1,3,7,10,61,1397.5,41,5,208,0,360.5,2,3526.43,0.4,3.0,46.111984238777595,1,5,3,153,Lost Customers,35.5,0
1219,4,0,0.0,1399.0,0.25,11.25,4.0,2,46,7,10,49,814.25,0,4,209,1,943.75,0,0.0,0.0,0.0,62.5,4,1,1,411,Potential Loyalists,46.0,0
1220,3,1,1765.86,1765.86,0.67,1.67,4.33,1,210,5,10,32,266.0,48,5,210,0,1492.0,1,1765.86,0.25,0.4175,74.05120078603227,5,3,2,532,Loyal Customers,53.32,1
1221,2,0,0.0,1399.0,0.0,15.0,4.0,1,206,4,5,7,863.0,0,5,211,0,895.0,0,0.0,0.0,0.0,50.0,3,1,1,311,At Risk,36.0,0
1222,6,1,898.63,898.63,0.67,10.83,4.17,2,63,6,14,82,1123.33,49,5,212,0,634.6700000000001,1,898.63,0.14285714285714285,1.5471428571428572,78.30073177104036,2,3,2,232,At Risk,57.49428571428572,1
1223,2,1,522.78,522.78,0.0,5.0,2.5,1,119,5,3,25,834.5,18,5,213,0,923.5,1,522.78,0.3333333333333333,1.6666666666666665,40.719667327490264,4,3,1,431,Potential Loyalists,35.0,0
1224,2,0,0.0,1399.0,0.0,12.5,4.0,1,154,7,4,18,1026.5,0,3,214,0,731.5,0,0.0,0.0,0.0,50.0,2,1,1,211,Lost Customers,36.0,0
1225,4,1,268.76,268.76,0.5,8.75,3.75,1,183,6,8,57,799.5,18,2,215,0,958.5,1,268.76,0.2,1.75,69.5131498098683,4,3,1,431,Potential Loyalists,51.5,1
1226,3,1,1203.09,1203.09,0.0,5.0,3.33,0,20,6,9,29,1239.0,24,3,216,0,519.0,1,1203.09,0.25,1.25,41.570640738035614,1,3,2,132,Lost Customers,32.519999999999996,0
1227,2,1,4039.92,4039.92,0.0,5.0,4.0,1,22,2,8,27,363.0,42,4,217,0,1395.0,1,4039.92,0.3333333333333333,1.6666666666666665,34.34848010573178,5,3,3,533,Loyal Customers,26.0,0
1228,2,1,829.75,829.75,0.5,15.0,4.5,1,152,6,5,14,513.5,10,5,218,0,1244.5,1,829.75,0.3333333333333333,5.0,65.16360093790577,5,3,2,532,Loyal Customers,43.0,0
1229,5,1,651.56,651.56,0.6,3.0,4.0,0,18,7,14,83,951.4,21,5,219,0,806.6,1,651.56,0.16666666666666666,0.5,74.65305312094232,3,3,1,331,At Risk,55.0,1
1230,4,0,0.0,1399.0,0.5,11.25,4.0,1,54,5,14,54,748.0,0,2,220,1,1010.0,0,0.0,0.0,0.0,75.0,4,1,1,411,Potential Loyalists,56.0,1
1231,4,1,741.57,741.57,0.25,7.5,3.5,2,178,6,9,62,894.0,41,4,221,0,864.0,1,741.57,0.2,1.5,56.156669536032275,3,3,2,332,At Risk,43.0,0
1232,2,0,0.0,1399.0,0.0,15.0,4.0,1,50,2,6,21,1132.0,0,4,222,0,626.0,0,0.0,0.0,0.0,50.0,2,1,1,211,Lost Customers,36.0,0
1233,2,0,0.0,1399.0,0.5,10.0,4.0,1,195,2,3,28,1095.5,0,3,223,0,662.5,0,0.0,0.0,0.0,75.0,2,1,1,211,Lost Customers,56.0,1
1234,3,1,377.35,377.35,0.0,6.67,4.33,2,25,5,7,31,1082.0,43,5,224,0,676.0,1,377.35,0.25,1.6675,43.06644247936376,2,3,1,231,At Risk,26.52,0
1235,5,0,0.0,1399.0,0.4,12.0,4.0,2,80,6,11,56,1086.4,0,4,225,0,671.5999999999999,0,0.0,0.0,0.0,70.0,2,1,1,211,Lost Customers,52.0,1
1236,1,0,0.0,1399.0,1.0,5.0,4.0,1,152,6,4,15,643.0,0,5,226,1,1115.0,0,0.0,0.0,0.0,100.0,4,1,1,411,Potential Loyalists,76.0,1
1237,3,0,0.0,1399.0,1.0,1.67,4.0,1,92,3,6,33,844.67,0,3,227,0,913.33,0,0.0,0.0,0.0,100.0,4,1,1,411,Potential Loyalists,76.0,1
1238,2,0,0.0,1399.0,0.5,10.0,4.0,2,83,5,6,17,350.5,0,4,228,0,1407.5,0,0.0,0.0,0.0,75.0,5,1,1,511,Loyal Customers,56.0,1
1239,3,0,0.0,1399.0,0.33,1.67,4.0,2,35,6,9,32,1067.67,0,5,229,0,690.3299999999999,0,0.0,0.0,0.0,66.5,2,1,1,211,Lost Customers,49.2,0
1240,3,1,1882.12,1882.12,0.33,10.0,3.33,1,8,7,10,16,1336.0,48,5,230,0,422.0,1,1882.12,0.25,2.5,56.84059949452792,1,3,2,132,Lost Customers,45.72,0
1241,6,2,3617.15,1808.58,0.0,7.5,4.17,1,95,5,15,84,854.0,72,5,231,0,904.0,2,3617.15,0.2857142857142857,2.142857142857143,36.304790701930465,3,5,3,353,Potential Loyalists,26.40857142857143,0
1242,2,0,0.0,1399.0,0.5,5.0,4.0,1,7,1,4,29,1129.5,0,5,232,0,628.5,0,0.0,0.0,0.0,75.0,2,1,1,211,Lost Customers,56.0,1
1243,3,1,3898.5,3898.5,0.67,8.33,4.0,1,47,6,6,36,434.67,49,5,233,0,1323.33,1,3898.5,0.25,2.0825,70.18799127017252,5,3,3,533,Loyal Customers,55.3,1
1244,5,2,3078.65,1539.33,0.4,6.0,4.0,1,98,6,10,53,1256.4,51,4,234,0,501.5999999999999,2,3078.65,0.3333333333333333,2.0,56.089790130541644,1,5,3,153,Lost Customers,42.0,0
1245,2,0,0.0,1399.0,0.5,12.5,4.0,1,44,5,6,22,1217.0,0,4,235,1,541.0,0,0.0,0.0,0.0,75.0,1,1,1,111,Lost Customers,56.0,1
1246,1,0,0.0,1399.0,0.0,20.0,4.0,2,147,2,3,11,808.0,0,2,236,0,950.0,0,0.0,0.0,0.0,50.0,4,1,1,411,Potential Loyalists,36.0,0
1247,1,0,0.0,1399.0,1.0,20.0,4.0,1,193,3,4,1,573.0,0,4,237,0,1185.0,0,0.0,0.0,0.0,100.0,5,1,1,511,Loyal Customers,76.0,1
1248,2,0,0.0,1399.0,0.5,25.0,4.0,1,57,7,6,42,1247.0,0,4,238,0,511.0,0,0.0,0.0,0.0,75.0,1,1,1,111,Lost Customers,56.0,1
1250,2,0,0.0,1399.0,0.5,15.0,4.0,2,91,7,6,35,336.0,0,5,239,0,1422.0,0,0.0,0.0,0.0,75.0,5,1,1,511,Loyal Customers,56.0,1
1251,2,0,0.0,1399.0,0.0,12.5,4.0,1,54,7,6,41,648.5,0,5,240,0,1109.5,0,0.0,0.0,0.0,50.0,4,1,1,411,Potential Loyalists,36.0,0
1252,3,2,7790.94,3895.47,0.0,1.67,3.33,1,83,6,8,35,984.0,38,5,241,0,774.0,2,7790.94,0.5,0.835,23.386960037562602,3,5,3,353,Potential Loyalists,25.02,0
1253,3,1,2191.33,2191.33,0.33,6.67,4.0,1,136,6,4,43,974.67,25,3,242,0,783.33,1,2191.33,0.25,1.6675,56.28047541620293,3,3,2,332,At Risk,41.7,0
1254,1,0,0.0,1399.0,0.0,0.0,4.0,1,146,0,3,5,306.0,0,4,243,0,1452.0,0,0.0,0.0,0.0,50.0,5,1,1,511,Loyal Customers,36.0,0
1255,1,0,0.0,1399.0,0.0,10.0,4.0,0,188,6,1,20,288.0,0,2,244,0,1470.0,0,0.0,0.0,0.0,50.0,5,1,1,511,Loyal Customers,36.0,0
1256,1,0,0.0,1399.0,0.0,20.0,4.0,0,179,2,1,1,1562.0,0,2,245,0,196.0,0,0.0,0.0,0.0,50.0,1,1,1,111,Lost Customers,36.0,0
1257,2,0,0.0,1399.0,0.0,2.5,4.0,1,2,7,6,13,916.5,0,5,246,0,841.5,0,0.0,0.0,0.0,50.0,3,1,1,311,At Risk,36.0,0
1258,1,0,0.0,1399.0,1.0,20.0,4.0,1,88,5,2,15,1623.0,0,4,247,0,135.0,0,0.0,0.0,0.0,100.0,1,1,1,111,Lost Customers,76.0,1
1259,2,0,0.0,1399.0,0.5,7.5,4.0,1,198,3,6,36,1049.0,0,5,248,0,709.0,0,0.0,0.0,0.0,75.0,2,1,1,211,Lost Customers,56.0,1
1260,2,0,0.0,1399.0,1.0,12.5,4.0,2,32,5,5,34,1362.0,0,4,249,0,396.0,0,0.0,0.0,0.0,100.0,1,1,1,111,Lost Customers,76.0,1
1261,3,0,0.0,1399.0,0.67,6.67,4.0,0,32,4,8,53,828.33,0,5,250,0,929.67,0,0.0,0.0,0.0,83.5,4,1,1,411,Potential Loyalists,62.8,1
1262,3,1,797.16,797.16,0.67,15.0,3.67,1,5,5,8,24,967.0,26,3,251,0,791.0,1,797.16,0.25,3.75,75.8059700194769,3,3,2,332,At Risk,57.28,1
1263,4,0,0.0,1399.0,0.75,11.25,4.0,1,193,7,9,59,800.25,0,4,252,0,957.75,0,0.0,0.0,0.0,87.5,4,1,1,411,Potential Loyalists,66.0,1
1264,3,1,1712.22,1712.22,0.33,3.33,4.33,1,46,7,6,46,1122.33,15,5,253,0,635.6700000000001,1,1712.22,0.25,0.8325,57.14836793962159,2,3,2,232,At Risk,39.720000000000006,0
1266,3,0,0.0,1399.0,0.67,3.33,4.0,0,77,2,6,38,1164.33,0,5,254,0,593.6700000000001,0,0.0,0.0,0.0,83.5,2,1,1,211,Lost Customers,62.8,1
1267,4,0,0.0,1399.0,0.5,2.5,4.0,1,93,4,12,53,723.5,0,5,255,0,1034.5,0,0.0,0.0,0.0,75.0,4,1,1,411,Potential Loyalists,56.0,1
1268,3,1,1455.21,1455.21,0.33,6.67,4.0,2,37,7,9,31,623.67,13,5,256,0,1134.33,1,1455.21,0.25,1.6675,57.61393337854758,4,3,2,432,Potential Loyalists,41.7,0
1269,4,1,1787.02,1787.02,0.5,3.75,4.25,1,224,5,10,75,650.75,27,4,257,0,1107.25,1,1787.02,0.2,0.75,66.76287011918012,4,3,2,432,Potential Loyalists,48.5,0
1270,4,2,3845.93,1922.97,0.25,2.5,4.25,1,61,7,9,62,728.5,44,5,258,0,1029.5,2,3845.93,0.4,1.0,45.533220152800965,4,5,3,453,Loyal Customers,32.5,0
1271,8,1,1130.35,1130.35,0.5,8.75,3.63,1,24,6,16,96,1140.25,35,5,259,0,617.75,1,1130.35,0.1111111111111111,0.9722222222222222,70.17462915623261,2,4,2,242,At Risk,54.88666666666666,1
1273,1,0,0.0,1399.0,0.0,0.0,4.0,1,189,4,4,6,697.0,0,4,260,0,1061.0,0,0.0,0.0,0.0,50.0,4,1,1,411,Potential Loyalists,36.0,0
1274,3,1,2065.7,2065.7,0.33,1.67,3.33,2,99,6,5,62,1052.67,13,2,261,1,705.3299999999999,1,2065.7,0.25,0.4175,56.508050164626226,2,4,2,242,At Risk,45.72,0
1275,4,2,7788.92,3894.46,0.25,5.0,3.5,1,59,7,12,58,1021.0,49,4,262,0,737.0,2,7788.92,0.4,2.0,38.390619203301796,2,5,3,253,At Risk,37.0,0
1277,4,1,414.36,414.36,0.5,12.5,4.0,1,56,6,7,43,993.75,3,3,263,0,764.25,1,414.36,0.2,2.5,69.24940004173622,3,4,1,341,Potential Loyalists,50.0,0
1278,4,2,4367.72,2183.86,0.5,3.75,3.5,2,36,6,11,46,581.75,44,5,264,0,1176.25,2,4367.72,0.4,1.5,57.088014167130396,5,5,3,553,Loyal Customers,47.0,0
1279,6,1,3180.17,3180.17,0.33,12.5,4.0,2,97,5,13,78,642.33,9,5,265,0,1115.67,1,3180.17,0.14285714285714285,1.7857142857142856,57.167794642029044,4,4,3,443,Potential Loyalists,44.91428571428572,0
1280,2,0,0.0,1399.0,0.5,17.5,4.0,0,84,4,4,19,659.5,0,1,266,0,1098.5,0,0.0,0.0,0.0,75.0,4,1,1,411,Potential Loyalists,56.0,1
1281,3,0,0.0,1399.0,0.33,8.33,4.0,1,85,7,11,47,879.33,0,1,267,0,878.67,0,0.0,0.0,0.0,66.5,3,1,1,311,At Risk,49.2,0
1282,2,1,281.46,281.46,0.5,12.5,3.5,1,31,4,4,46,1346.0,25,1,268,0,412.0,1,281.46,0.3333333333333333,4.166666666666666,66.15681083055092,1,4,1,141,Lost Customers,49.0,0
1283,2,1,3166.32,3166.32,0.5,5.0,3.5,1,23,7,6,16,1113.5,44,5,269,0,644.5,1,3166.32,0.3333333333333333,1.6666666666666665,60.930978714524215,2,4,3,243,At Risk,49.0,0
1284,4,1,6649.04,6649.04,0.25,8.75,3.25,1,97,5,11,17,1320.0,6,5,270,0,438.0,1,6649.04,0.2,1.75,45.45547556112038,1,4,3,143,Lost Customers,44.5,0
1285,3,1,2942.34,2942.34,0.0,11.67,4.0,1,35,7,10,53,1607.0,49,5,271,0,151.0,1,2942.34,0.25,2.9175,38.42004469254313,1,4,3,143,Lost Customers,28.5,0
1286,1,0,0.0,1399.0,0.0,10.0,4.0,1,124,1,4,21,311.0,0,0,272,0,1447.0,0,0.0,0.0,0.0,50.0,5,1,1,511,Loyal Customers,36.0,0
1287,3,0,0.0,1399.0,0.67,13.33,4.0,1,43,5,7,26,816.33,0,5,273,0,941.67,0,0.0,0.0,0.0,83.5,4,1,1,411,Potential Loyalists,62.8,1
1288,2,0,0.0,1399.0,0.0,10.0,4.0,1,67,7,5,43,1229.0,0,2,274,0,529.0,0,0.0,0.0,0.0,50.0,1,1,1,111,Lost Customers,36.0,0
1289,2,0,0.0,1399.0,0.0,12.5,4.0,1,186,2,3,18,554.5,0,4,275,0,1203.5,0,0.0,0.0,0.0,50.0,5,1,1,511,Loyal Customers,36.0,0
1290,4,2,1015.65,507.83,0.25,12.5,4.5,1,74,3,6,37,1117.5,62,4,276,0,640.5,2,1015.65,0.4,5.0,50.660182335141904,2,5,2,252,At Risk,31.0,0
1291,2,1,2457.68,2457.68,0.5,5.0,3.5,2,18,3,5,18,1307.5,17,4,277,0,450.5,1,2457.68,0.3333333333333333,1.6666666666666665,62.21465753107031,1,4,3,143,Lost Customers,49.0,0
1292,2,2,3075.91,1537.96,0.0,7.5,3.0,1,60,7,5,21,789.5,8,2,278,0,968.5,2,3075.91,0.6666666666666666,5.0,27.761420220042666,4,5,3,453,Loyal Customers,22.0,0
