customer_id,total_sessions,total_orders,total_spend,average_order_value,cart_abandonment_rate,average_discount_used,customer_satisfaction,preferred_device,city,preferred_category,total_products_purchased,total_pages_viewed,average_time_on_site,total_review_votes,preferred_payment_method,rn,churn
1287,3,0,0.0,1399.0,0.67,13.33,4.0,1,43,5,7,26,816.33,0,5,273,0
1288,2,0,0.0,1399.0,0.0,10.0,4.0,1,67,7,5,43,1229.0,0,2,274,0
1289,2,0,0.0,1399.0,0.0,12.5,4.0,1,186,2,3,18,554.5,0,4,275,0
1290,4,2,1015.65,507.83,0.25,12.5,4.5,1,74,3,6,37,1117.5,62,4,276,0
1291,2,1,2457.68,2457.68,0.5,5.0,3.5,2,18,3,5,18,1307.5,17,4,277,0
1292,2,2,3075.91,1537.96,0.0,7.5,3.0,1,60,7,5,21,789.5,8,2,278,0
1293,2,0,0.0,1399.0,0.0,2.5,4.0,1,197,7,5,27,606.5,0,1,279,0
1294,1,0,0.0,1399.0,0.0,0.0,4.0,0,102,2,4,14,443.0,0,5,280,1
1295,4,1,267.34,267.34,0.25,16.25,4.0,1,97,7,9,50,1431.25,32,5,281,0
1296,1,0,0.0,1399.0,0.0,20.0,4.0,0,110,7,4,20,1305.0,0,2,282,0
1297,2,0,0.0,1399.0,1.0,7.5,4.0,1,47,3,6,33,966.5,0,3,283,0
1298,1,1,285.16,285.16,0.0,10.0,4.0,1,177,3,1,9,918.0,28,0,284,0
1299,3,0,0.0,1399.0,0.67,10.0,4.0,2,50,3,8,46,1063.33,0,3,285,0
1300,4,0,0.0,1399.0,0.5,1.25,4.0,1,75,4,8,43,1095.75,0,4,286,0
1301,2,0,0.0,1399.0,1.0,5.0,4.0,1,165,7,4,32,839.5,0,5,287,0
1302,2,1,821.62,821.62,0.5,0.0,3.0,1,9,4,2,33,518.0,38,4,288,0
1303,1,1,989.88,989.88,0.0,20.0,5.0,0,103,3,3,5,1726.0,44,3,289,0
1304,2,1,529.27,529.27,0.5,2.5,4.0,1,47,3,2,18,1683.5,47,3,290,0
1305,2,0,0.0,1399.0,0.5,22.5,4.0,1,190,6,7,25,1226.0,0,4,291,0
1306,3,0,0.0,1399.0,0.67,6.67,4.0,2,62,3,10,27,689.67,0,5,292,0
1307,2,1,553.52,553.52,0.5,20.0,4.5,1,3,4,3,27,776.5,42,3,293,0
1308,4,1,566.61,566.61,0.5,16.25,3.5,2,51,6,12,46,987.75,8,3,294,0
1309,2,0,0.0,1399.0,0.5,15.0,4.0,1,68,6,6,38,1045.0,0,5,295,0
1310,7,0,0.0,1399.0,0.43,8.57,4.0,2,60,7,21,70,1459.0,0,5,296,1
1311,1,0,0.0,1399.0,0.0,0.0,4.0,2,54,1,2,20,778.0,0,5,297,0
1312,3,2,6037.98,3018.99,0.0,0.0,3.67,2,29,7,7,25,665.33,14,4,298,0
1313,2,0,0.0,1399.0,0.5,10.0,4.0,1,26,5,4,31,967.0,0,1,299,1
1314,1,0,0.0,1399.0,1.0,15.0,4.0,1,207,0,2,9,218.0,0,4,300,0
1315,4,1,1937.57,1937.57,0.25,11.25,4.25,2,70,5,10,32,1050.5,22,5,301,0
1316,7,5,9432.31,1886.46,0.29,11.43,4.14,2,43,7,16,61,856.43,124,5,302,0
1317,6,4,8119.44,2029.86,0.17,10.83,3.5,2,22,6,14,32,546.5,89,5,303,0
1318,5,2,1692.53,846.27,0.2,6.0,4.0,1,94,5,15,92,922.0,63,5,304,0
1319,4,2,3602.98,1801.49,0.25,12.5,4.5,1,42,7,12,41,1192.5,28,2,305,1
1320,1,0,0.0,1399.0,0.0,0.0,4.0,1,14,5,4,6,1029.0,0,2,306,0
1322,5,2,2239.44,1119.72,0.4,11.0,4.4,1,56,6,12,81,660.8,38,4,307,0
1323,3,1,3132.29,3132.29,0.0,18.33,3.67,1,4,6,8,41,796.33,3,5,308,0
1324,4,1,3519.68,3519.68,0.25,0.0,3.5,2,44,6,13,46,1069.25,22,5,309,1
1325,7,0,0.0,1399.0,0.71,5.71,4.0,1,44,7,22,82,898.29,0,4,310,0
1326,2,0,0.0,1399.0,0.5,7.5,4.0,2,51,0,4,16,1302.5,0,5,311,0
1327,3,2,4069.45,2034.73,0.33,3.33,3.0,1,43,2,7,31,1089.67,48,4,312,1
1328,4,0,0.0,1399.0,0.5,3.75,4.0,2,83,6,10,57,1012.0,0,5,313,0
1329,4,1,443.01,443.01,0.5,7.5,4.25,1,219,5,10,39,894.5,29,5,314,0
1330,2,0,0.0,1399.0,0.5,7.5,4.0,2,203,6,4,34,805.0,0,5,315,0
1331,3,1,4930.51,4930.51,0.67,10.0,3.33,1,64,6,10,36,434.0,44,5,316,0
1332,4,1,3016.32,3016.32,0.75,6.25,4.25,2,191,7,12,56,872.5,35,4,317,0
1333,1,0,0.0,1399.0,1.0,10.0,4.0,0,3,5,1,18,1202.0,0,3,318,0
1334,8,5,12203.21,2440.64,0.13,6.88,3.75,2,91,6,18,134,794.0,85,4,319,0
1335,6,3,3522.92,1174.31,0.0,13.33,4.0,1,90,7,13,26,1033.17,69,4,320,0
1336,3,1,3797.19,3797.19,0.67,6.67,4.0,1,19,6,10,38,899.0,39,5,321,0
1337,2,1,783.06,783.06,0.5,7.5,3.5,2,70,6,4,34,668.5,35,5,322,0
1338,2,0,0.0,1399.0,0.5,17.5,4.0,0,89,3,8,16,780.5,0,1,323,0
1339,5,1,530.31,530.31,0.4,11.0,4.0,1,86,7,9,66,1079.4,40,5,324,0
1340,1,0,0.0,1399.0,1.0,10.0,4.0,1,130,5,2,17,1255.0,0,1,325,1
1341,1,0,0.0,1399.0,0.0,0.0,4.0,1,39,3,3,7,102.0,0,4,326,0
1342,2,0,0.0,1399.0,0.0,17.5,4.0,1,52,3,5,16,811.0,0,0,327,0
1343,6,1,3053.36,3053.36,0.5,5.83,3.83,1,214,5,16,48,799.83,29,5,328,0
1344,3,0,0.0,1399.0,0.67,8.33,4.0,1,60,6,7,50,1010.33,0,5,329,0
1345,4,1,256.67,256.67,0.5,18.75,3.75,1,89,5,4,25,570.25,0,3,330,0
1346,4,0,0.0,1399.0,0.25,15.0,4.0,1,186,7,13,45,857.25,0,3,331,0
1347,3,1,3357.67,3357.67,0.33,15.0,4.33,1,219,4,8,7,1014.33,12,4,332,0
1348,4,1,4789.77,4789.77,0.5,8.75,3.75,2,80,6,12,66,1083.0,9,4,333,0
1349,4,1,307.29,307.29,0.25,5.0,4.25,2,71,7,8,46,875.0,17,4,334,0
1350,6,3,1480.29,493.43,0.33,6.67,4.33,1,65,6,12,57,773.0,89,5,335,0
1351,2,1,4652.64,4652.64,0.0,15.0,3.5,0,219,7,5,24,537.0,28,4,336,0
1352,5,2,1316.79,658.4,0.2,17.0,3.8,1,97,7,13,65,848.2,59,4,337,0
1353,3,0,0.0,1399.0,0.33,8.33,4.0,1,87,6,7,38,1327.67,0,5,338,0
1354,1,0,0.0,1399.0,1.0,10.0,4.0,0,127,2,4,18,989.0,0,0,339,0
1355,3,0,0.0,1399.0,1.0,6.67,4.0,1,78,7,9,30,953.67,0,4,340,0
1356,2,1,2397.1,2397.1,0.0,7.5,4.5,1,217,3,3,26,988.0,16,3,341,0
1357,1,1,1199.55,1199.55,0.0,0.0,2.0,1,15,3,3,23,692.0,1,3,342,0
1358,1,0,0.0,1399.0,1.0,0.0,4.0,0,166,3,2,1,588.0,0,4,343,0
1359,2,0,0.0,1399.0,1.0,15.0,4.0,1,220,6,5,24,1017.5,0,4,344,0
1360,3,3,3696.46,1232.15,0.0,6.67,3.67,1,3,7,8,22,903.67,99,5,345,0
1361,3,3,4596.29,1532.1,0.0,10.0,3.33,1,36,5,5,35,1319.67,49,5,346,0
1362,3,1,3356.54,3356.54,0.33,16.67,4.0,1,209,6,9,48,1147.67,37,5,347,0
1363,4,2,181.93,90.97,0.5,13.75,4.25,1,71,4,10,65,808.75,30,3,348,0
1364,2,0,0.0,1399.0,0.5,10.0,4.0,0,211,0,4,30,1467.0,0,1,349,0
1365,4,2,3247.63,1623.82,0.25,13.75,4.5,2,51,7,7,59,636.5,48,5,350,0
1366,6,1,4299.17,4299.17,0.33,11.67,4.0,2,84,7,14,80,1031.83,30,5,351,0
1367,2,0,0.0,1399.0,0.5,7.5,4.0,1,211,3,6,48,609.0,0,3,352,0
1368,4,2,4747.94,2373.97,0.5,7.5,4.25,1,79,7,13,52,832.0,13,5,353,0
1369,1,0,0.0,1399.0,1.0,10.0,4.0,2,21,2,1,16,470.0,0,1,354,1
1370,2,1,1920.92,1920.92,0.0,2.5,3.5,1,210,7,4,21,588.0,6,2,355,0
1371,2,0,0.0,1399.0,0.0,5.0,4.0,1,55,5,8,18,210.5,0,5,356,0
1372,3,2,7627.08,3813.54,0.0,13.33,3.67,1,67,4,11,22,1100.67,7,5,357,0
1374,3,0,0.0,1399.0,0.67,15.0,4.0,2,64,3,6,37,278.67,0,5,358,0
1375,1,0,0.0,1399.0,0.0,0.0,4.0,1,20,0,1,13,1021.0,0,4,359,0
1376,2,0,0.0,1399.0,0.0,12.5,4.0,1,162,3,6,9,694.5,0,2,360,0
1377,1,0,0.0,1399.0,0.0,5.0,4.0,0,224,2,1,9,1043.0,0,0,361,1
1378,3,3,2604.1,868.03,0.0,6.67,4.0,1,94,4,6,46,948.33,55,5,362,0
1379,1,1,863.94,863.94,0.0,15.0,4.0,1,122,1,4,17,1243.0,20,3,363,0
1380,2,1,700.35,700.35,0.0,0.0,3.5,1,91,1,4,24,1237.5,33,5,364,0
1381,3,1,566.3,566.3,0.33,15.0,3.67,0,46,2,4,33,994.0,38,5,365,0
1382,3,2,4061.77,2030.89,0.0,11.67,4.33,1,9,5,6,52,992.67,71,2,366,0
1383,1,0,0.0,1399.0,1.0,15.0,4.0,1,33,4,1,5,1319.0,0,4,367,0
1384,3,0,0.0,1399.0,1.0,1.67,4.0,1,70,7,6,26,1196.33,0,4,368,0
1385,1,1,3694.52,3694.52,0.0,0.0,5.0,1,177,5,4,8,1246.0,13,1,369,0
1386,3,2,3064.78,1532.39,0.33,10.0,4.33,2,57,4,6,17,913.0,50,5,370,0
1387,3,2,1111.73,555.87,0.33,10.0,3.33,1,86,7,3,34,1360.67,58,4,371,1
1388,7,1,3964.28,3964.28,0.29,13.57,4.0,2,97,7,18,118,581.86,47,5,372,0
1389,2,0,0.0,1399.0,1.0,10.0,4.0,0,149,4,6,39,1396.5,0,0,373,0
1390,4,0,0.0,1399.0,0.25,21.25,4.0,2,47,5,11,45,1203.75,0,3,374,0
1391,4,0,0.0,1399.0,0.5,11.25,4.0,1,4,4,14,76,1169.5,0,4,375,0
1393,2,0,0.0,1399.0,0.5,2.5,4.0,0,53,3,7,10,1135.0,0,4,376,0
1394,3,0,0.0,1399.0,0.67,11.67,4.0,2,9,6,8,35,821.33,0,3,377,0
1395,7,2,2703.44,1351.72,0.14,9.29,4.29,2,30,7,19,77,1112.43,56,5,378,1
1396,1,0,0.0,1399.0,1.0,10.0,4.0,1,120,3,2,7,1685.0,0,0,379,0
1397,5,1,2856.24,2856.24,0.4,7.0,3.8,1,27,6,14,69,1247.8,18,5,380,0
1398,4,1,663.37,663.37,0.5,6.25,3.75,2,81,7,11,39,918.75,40,0,381,0
1399,2,0,0.0,1399.0,1.0,7.5,4.0,1,212,6,7,30,147.5,0,1,382,0
1400,2,1,527.51,527.51,0.0,12.5,3.0,1,69,4,5,33,858.5,9,4,383,0
1401,3,0,0.0,1399.0,0.33,5.0,4.0,0,6,6,3,38,1047.0,0,2,384,0
1402,3,0,0.0,1399.0,0.33,3.33,4.0,1,209,2,6,33,1374.33,0,4,385,0
1403,6,2,2038.85,1019.43,0.17,5.83,4.17,1,83,6,12,50,1110.5,48,5,386,0
1404,6,2,1646.99,823.5,0.17,15.83,4.17,1,83,6,16,71,712.0,61,5,387,0
1405,3,1,1296.62,1296.62,0.33,6.67,4.0,1,55,6,11,32,499.0,16,3,388,0
1406,3,0,0.0,1399.0,0.33,5.0,4.0,1,66,4,8,49,377.0,0,0,389,0
1407,1,0,0.0,1399.0,0.0,10.0,4.0,1,52,6,2,5,1008.0,0,5,390,1
1408,2,0,0.0,1399.0,0.5,5.0,4.0,1,69,5,8,10,668.5,0,4,391,0
1409,2,0,0.0,1399.0,0.5,7.5,4.0,0,33,5,5,34,1156.0,0,1,392,0
1410,5,1,162.49,162.49,0.2,9.0,3.6,1,68,5,13,51,925.4,39,5,393,0
1411,2,0,0.0,1399.0,0.5,2.5,4.0,1,210,5,6,27,1230.0,0,0,394,0
1412,3,1,698.61,698.61,0.33,15.0,3.67,1,25,5,7,36,1168.33,4,4,395,0
1413,3,0,0.0,1399.0,1.0,5.0,4.0,2,54,1,9,16,1243.67,0,5,396,0
1414,2,0,0.0,1399.0,1.0,10.0,4.0,0,150,5,5,22,1111.0,0,3,397,0
1416,5,0,0.0,1399.0,0.4,5.0,4.0,1,97,6,9,48,904.4,0,5,398,0
1417,5,0,0.0,1399.0,0.4,8.0,4.0,2,86,7,10,74,672.2,0,5,399,0
1418,2,1,829.86,829.86,0.5,17.5,4.5,2,174,7,5,44,1283.5,39,5,400,0
1419,6,2,5203.04,2601.52,0.17,7.5,3.5,2,5,6,14,58,830.67,69,5,401,0
1420,3,1,4219.62,4219.62,0.0,3.33,4.0,1,95,5,8,45,1197.0,22,1,402,1
1421,2,0,0.0,1399.0,0.5,20.0,4.0,1,61,2,6,16,139.5,0,4,403,0
1422,2,1,2685.78,2685.78,0.0,7.5,4.5,1,59,3,5,14,1415.0,31,4,404,0
1423,2,1,1066.1,1066.1,0.0,17.5,2.5,2,165,6,3,19,950.5,19,2,405,0
1424,2,1,513.7,513.7,0.5,0.0,3.0,0,47,6,5,39,1408.0,36,5,406,0
1425,4,1,518.32,518.32,0.5,7.5,4.0,1,72,7,10,68,1112.5,16,5,407,0
1426,6,0,0.0,1399.0,0.83,6.67,4.0,2,38,7,14,79,768.67,0,4,408,0
1427,4,1,2279.68,2279.68,0.5,15.0,3.5,1,33,7,9,79,803.75,30,3,409,0
1429,2,0,0.0,1399.0,1.0,5.0,4.0,2,134,7,5,37,945.0,0,1,410,0
1430,2,1,3753.0,3753.0,0.0,10.0,3.0,1,194,4,5,31,472.0,19,5,411,0
1431,1,0,0.0,1399.0,1.0,0.0,4.0,1,164,7,1,1,1538.0,0,1,412,1
1432,2,0,0.0,1399.0,0.5,0.0,4.0,1,81,3,4,34,1338.0,0,1,413,0
1433,2,2,8307.94,4153.97,0.0,5.0,2.5,1,72,6,8,19,520.0,23,3,414,0
1434,3,1,2580.84,2580.84,0.0,6.67,3.67,2,57,7,7,34,687.33,19,3,415,0
1435,1,0,0.0,1399.0,1.0,0.0,4.0,0,87,5,2,4,1393.0,0,1,416,0
1436,2,1,3005.46,3005.46,0.5,10.0,4.0,1,93,3,6,28,524.5,24,4,417,0
1437,5,2,1919.23,959.62,0.4,9.0,3.8,1,43,6,9,89,852.8,50,5,418,0
1438,3,1,313.88,313.88,0.33,8.33,4.0,1,9,6,4,41,1319.33,12,4,419,1
1439,2,0,0.0,1399.0,0.5,12.5,4.0,1,209,5,6,29,758.0,0,4,420,0
1440,4,1,5960.25,5960.25,0.0,10.0,4.25,2,223,5,9,47,1001.0,0,5,421,1
1441,3,1,503.92,503.92,0.33,13.33,4.0,1,58,5,9,36,1008.67,3,2,422,0
1442,4,0,0.0,1399.0,0.75,12.5,4.0,1,82,7,9,41,379.25,0,4,423,0
1443,3,0,0.0,1399.0,1.0,11.67,4.0,1,58,2,7,43,900.0,0,1,424,0
1445,4,2,2774.91,1387.46,0.5,6.25,3.75,1,9,7,7,77,1218.75,39,5,425,0
1446,3,0,0.0,1399.0,0.33,10.0,4.0,1,87,6,9,40,1193.67,0,4,426,0
1447,5,2,2317.72,1158.86,0.2,11.0,4.2,1,94,6,11,84,553.4,77,5,427,1
1448,3,0,0.0,1399.0,0.67,16.67,4.0,1,86,6,9,25,863.33,0,4,428,0
1450,3,1,2384.76,2384.76,0.33,1.67,4.33,1,94,4,12,32,620.33,36,2,429,0
1451,2,1,471.13,471.13,0.5,12.5,4.0,1,66,0,4,23,1287.5,21,4,430,1
1452,1,0,0.0,1399.0,0.0,20.0,4.0,1,134,4,3,6,523.0,0,0,431,0
1453,4,0,0.0,1399.0,0.25,6.25,4.0,1,38,6,7,47,1076.0,0,5,432,0
1454,6,1,2611.03,2611.03,0.33,16.67,3.83,1,77,6,16,86,792.0,28,4,433,0
1455,3,1,254.85,254.85,0.33,13.33,3.33,1,191,7,6,27,1184.67,22,4,434,0
1456,2,2,2899.21,1449.61,0.0,7.5,4.5,1,69,3,3,32,1511.5,69,4,435,0
1457,3,0,0.0,1399.0,0.67,5.0,4.0,1,64,6,8,26,498.33,0,1,436,1
1458,5,2,2026.27,1013.14,0.2,8.0,4.2,2,88,6,7,39,779.4,68,5,437,0
1459,1,0,0.0,1399.0,0.0,0.0,4.0,0,175,5,3,24,1594.0,0,4,438,0
1460,1,0,0.0,1399.0,0.0,15.0,4.0,1,14,5,2,17,1420.0,0,2,439,0
1461,1,1,579.51,579.51,0.0,0.0,3.0,0,54,6,1,10,988.0,10,4,440,0
1462,3,2,1191.03,595.52,0.0,13.33,4.0,2,83,7,7,32,1306.0,80,2,441,1
1463,3,1,4949.6,4949.6,0.67,11.67,4.33,2,81,5,11,34,1130.67,16,4,442,0
1464,5,2,1238.58,619.29,0.4,4.0,3.8,2,80,4,12,62,1342.6,29,5,443,0
1465,6,0,0.0,1399.0,0.83,14.17,4.0,2,67,5,19,56,753.0,0,5,444,0
1466,2,1,1417.23,1417.23,0.5,7.5,4.0,2,2,7,5,38,326.0,27,3,445,1
1467,5,2,1121.45,560.73,0.4,11.0,4.2,2,63,7,12,80,1026.2,45,4,446,0
1468,3,0,0.0,1399.0,0.67,6.67,4.0,1,60,7,10,51,835.0,0,4,447,0
1469,2,0,0.0,1399.0,0.5,0.0,4.0,1,97,6,4,25,292.0,0,4,448,0
1470,4,0,0.0,1399.0,0.75,10.0,4.0,1,49,5,12,36,679.25,0,4,449,0
1471,3,1,1161.18,1161.18,0.33,15.0,4.33,1,42,5,8,45,1144.0,0,2,450,0
1472,3,1,220.52,220.52,0.0,18.33,3.33,1,150,7,8,51,1233.33,25,5,451,0
1473,3,1,1213.67,1213.67,0.33,8.33,4.0,1,70,5,11,16,859.67,14,5,452,0
1474,2,0,0.0,1399.0,0.5,10.0,4.0,2,57,5,2,36,527.5,0,4,453,0
1475,1,0,0.0,1399.0,1.0,15.0,4.0,2,162,1,3,16,471.0,0,5,454,0
1477,3,1,2809.28,2809.28,0.33,11.67,3.67,1,5,5,10,32,1105.67,4,5,455,0
1478,3,1,656.62,656.62,0.0,3.33,4.0,1,200,4,6,40,1012.67,5,4,456,0
1479,5,1,2925.48,2925.48,0.4,11.0,4.0,1,26,5,10,59,840.2,27,4,457,0
1480,3,0,0.0,1399.0,0.67,6.67,4.0,1,201,4,3,36,585.33,0,5,458,0
1482,1,0,0.0,1399.0,1.0,10.0,4.0,0,125,2,4,3,784.0,0,2,459,0
1483,2,2,4226.91,2113.46,0.0,10.0,4.0,1,40,7,4,33,886.5,49,0,460,0
1484,6,2,4044.91,2022.46,0.67,7.5,3.5,2,77,6,16,89,704.5,65,5,461,0
1485,2,0,0.0,1399.0,0.5,0.0,4.0,1,29,7,6,22,519.0,0,5,462,0
1486,2,1,2089.06,2089.06,0.0,7.5,4.5,2,54,4,4,30,668.0,29,4,463,0
1487,3,1,5778.76,5778.76,0.0,13.33,4.33,1,162,5,10,48,961.0,31,4,464,0
1488,2,0,0.0,1399.0,1.0,7.5,4.0,2,31,6,7,23,383.0,0,3,465,0
1489,5,2,730.27,365.14,0.0,11.0,4.0,1,23,7,7,48,874.6,27,5,466,0
1490,4,1,1211.39,1211.39,0.5,11.25,4.0,2,57,6,8,75,506.0,34,5,467,0
1491,2,0,0.0,1399.0,1.0,5.0,4.0,1,4,6,4,26,737.0,0,5,468,0
1492,6,2,2307.77,1153.89,0.33,0.0,3.83,2,6,7,11,53,1171.0,62,5,469,0
1493,1,1,416.59,416.59,0.0,0.0,3.0,1,190,3,1,3,419.0,17,4,470,0
1494,3,0,0.0,1399.0,0.67,10.0,4.0,2,87,6,8,29,931.0,0,3,471,1
1495,2,0,0.0,1399.0,0.5,5.0,4.0,1,21,7,6,26,883.5,0,3,472,0
1496,5,2,2929.3,1464.65,0.2,2.0,4.2,2,54,7,14,53,603.6,34,5,473,0
1497,2,1,5020.5,5020.5,0.0,5.0,4.5,1,86,2,7,14,1730.0,22,4,474,0
1498,4,1,5302.37,5302.37,0.0,8.75,3.75,1,216,4,11,51,452.0,24,5,475,0
1499,5,1,131.96,131.96,0.8,5.0,4.0,2,98,6,12,92,941.4,6,4,476,1
1500,2,0,0.0,1399.0,0.5,5.0,4.0,1,205,2,6,37,1562.0,0,5,477,0
1501,1,1,6016.54,6016.54,0.0,15.0,5.0,1,3,2,4,10,127.0,44,5,478,0
1502,1,0,0.0,1399.0,1.0,30.0,4.0,2,152,7,2,19,972.0,0,3,479,0
1503,4,1,4151.74,4151.74,0.75,8.75,3.75,2,74,7,10,51,1148.0,21,5,480,1
1505,4,1,574.4,574.4,0.75,5.0,4.0,1,71,7,13,57,884.0,2,4,481,0
1506,5,4,11867.1,2966.78,0.0,12.0,3.2,2,75,6,17,49,1118.6,76,3,482,0
1507,1,0,0.0,1399.0,0.0,0.0,4.0,1,23,0,4,13,965.0,0,1,483,0
1508,1,0,0.0,1399.0,1.0,15.0,4.0,1,37,3,2,4,1451.0,0,0,484,1
1509,2,1,963.2,963.2,0.5,10.0,4.0,1,215,6,5,26,1218.5,6,5,485,0
1510,3,1,4993.48,4993.48,0.33,5.0,4.0,1,84,5,11,44,1422.0,24,2,486,0
1511,2,0,0.0,1399.0,0.0,5.0,4.0,1,44,6,4,21,1034.0,0,4,487,0
1512,2,0,0.0,1399.0,0.0,10.0,4.0,0,40,4,5,10,764.0,0,5,488,0
1513,4,1,165.17,165.17,0.25,17.5,3.75,2,9,5,8,41,933.75,36,3,489,0
1514,2,0,0.0,1399.0,1.0,7.5,4.0,2,209,6,6,26,925.5,0,4,490,0
1515,5,3,1602.91,534.3,0.0,5.0,4.0,1,48,7,11,84,1310.6,50,5,491,0
1516,2,0,0.0,1399.0,0.0,10.0,4.0,2,4,6,7,24,989.5,0,3,492,0
1517,4,1,2029.92,2029.92,0.75,25.0,4.0,1,87,2,12,47,762.75,44,5,493,0
1518,4,3,6890.76,2296.92,0.25,8.75,4.0,1,4,7,11,38,1506.25,91,5,494,0
1519,2,0,0.0,1399.0,1.0,0.0,4.0,1,78,6,6,10,791.0,0,5,495,0
1520,1,0,0.0,1399.0,0.0,0.0,4.0,0,173,6,2,23,514.0,0,0,496,0
1521,3,1,334.46,334.46,0.33,5.0,4.0,2,95,4,6,19,807.0,12,4,497,0
1522,4,0,0.0,1399.0,1.0,2.5,4.0,2,87,6,14,41,790.0,0,5,498,0
1523,3,1,5576.1,5576.1,0.33,10.0,4.0,2,92,6,6,28,987.0,36,4,499,0
1524,5,1,972.99,972.99,0.2,10.0,4.0,1,92,7,13,51,728.0,14,5,500,0
1525,1,0,0.0,1399.0,1.0,20.0,4.0,0,127,5,2,15,54.0,0,2,501,0
1526,4,0,0.0,1399.0,0.0,12.5,4.0,2,151,7,12,33,634.0,0,4,502,0
1527,1,1,476.82,476.82,0.0,10.0,4.0,2,144,5,1,10,294.0,8,3,503,0
1528,2,0,0.0,1399.0,0.5,5.0,4.0,0,88,2,7,28,291.0,0,2,504,0
1529,3,2,4588.91,2294.46,0.33,0.0,4.0,0,206,7,4,29,1317.67,42,3,505,0
1530,2,2,1126.92,563.46,0.0,7.5,4.5,2,59,7,5,15,910.5,54,3,506,0
1531,1,1,2598.35,2598.35,0.0,10.0,3.0,0,60,6,2,21,1152.0,21,0,507,0
1532,5,1,3212.5,3212.5,0.4,16.0,4.0,1,55,6,12,49,892.8,36,5,508,0
1533,1,1,1858.18,1858.18,0.0,10.0,4.0,0,180,1,4,8,989.0,35,5,509,0
1534,4,0,0.0,1399.0,0.5,6.25,4.0,1,47,7,13,54,462.25,0,5,510,0
1535,4,0,0.0,1399.0,0.75,7.5,4.0,1,56,6,9,57,1204.75,0,5,511,0
1536,1,0,0.0,1399.0,1.0,15.0,4.0,1,72,2,2,11,504.0,0,1,512,0
1537,2,0,0.0,1399.0,0.5,17.5,4.0,2,210,6,6,25,1294.5,0,1,513,0
1538,5,1,1661.69,1661.69,0.2,5.0,4.0,2,9,7,13,86,762.4,34,4,514,0
1539,4,2,4421.79,2210.9,0.0,5.0,3.25,1,61,7,8,66,732.5,33,5,515,0
1541,1,0,0.0,1399.0,1.0,10.0,4.0,1,82,7,4,18,1405.0,0,5,516,0
1542,2,0,0.0,1399.0,0.5,27.5,4.0,1,218,6,4,38,1252.5,0,3,517,0
1543,4,1,4321.89,4321.89,0.75,5.0,4.25,1,223,5,13,44,713.0,44,4,518,1
1544,4,0,0.0,1399.0,0.5,15.0,4.0,2,95,4,8,58,702.0,0,5,519,0
1545,7,2,1395.81,697.91,0.29,7.86,4.14,1,99,6,15,116,570.0,83,5,520,0
1546,1,0,0.0,1399.0,0.0,25.0,4.0,1,102,1,4,19,146.0,0,2,521,0
1547,3,0,0.0,1399.0,0.67,21.67,4.0,1,4,7,11,53,871.0,0,2,522,0
1548,1,1,2348.55,2348.55,0.0,15.0,5.0,1,60,2,3,3,165.0,20,0,523,0
1550,5,2,7921.13,3960.57,0.4,11.0,4.0,2,43,7,14,69,729.4,40,3,524,0
1551,4,1,641.61,641.61,0.75,20.0,3.75,2,82,4,8,54,465.75,35,4,525,0
1552,1,0,0.0,1399.0,1.0,0.0,4.0,1,46,6,1,23,437.0,0,2,526,0
1553,2,0,0.0,1399.0,0.5,0.0,4.0,1,99,5,6,21,849.5,0,5,527,0
1554,3,0,0.0,1399.0,0.33,6.67,4.0,1,87,4,10,58,1134.67,0,1,528,0
1555,3,1,2601.76,2601.76,0.0,8.33,4.33,2,97,7,7,42,578.0,23,3,529,1
1556,4,0,0.0,1399.0,0.5,6.25,4.0,1,186,7,10,66,479.0,0,5,530,0
1557,2,1,1890.24,1890.24,0.5,10.0,2.5,1,64,7,5,34,733.0,34,2,531,0
1558,2,0,0.0,1399.0,0.5,12.5,4.0,1,69,5,7,28,1353.0,0,5,532,0
1559,1,0,0.0,1399.0,1.0,0.0,4.0,1,156,2,2,15,1440.0,0,5,533,1
1560,2,1,1852.44,1852.44,0.5,12.5,4.5,2,7,7,7,21,1141.5,1,1,534,0
1561,2,0,0.0,1399.0,0.5,17.5,4.0,2,55,3,5,10,1039.0,0,3,535,1
1562,3,0,0.0,1399.0,0.67,5.0,4.0,1,74,3,5,38,1122.0,0,3,536,0
1563,3,0,0.0,1399.0,0.67,8.33,4.0,1,45,5,10,47,785.0,0,4,537,0
1564,5,1,1536.96,1536.96,0.2,11.0,4.0,1,60,7,14,68,864.2,40,5,538,0
1565,1,0,0.0,1399.0,1.0,0.0,4.0,0,171,6,4,4,1566.0,0,0,539,0
1566,3,1,589.15,589.15,0.67,16.67,4.33,1,89,7,7,21,797.67,22,3,540,0
1567,1,0,0.0,1399.0,0.0,15.0,4.0,1,145,7,4,14,929.0,0,5,541,0
1568,1,0,0.0,1399.0,1.0,0.0,4.0,2,45,5,1,18,442.0,0,0,542,0
1569,5,1,2879.92,2879.92,0.6,11.0,4.2,1,9,7,14,71,965.8,11,5,543,0
1570,3,1,3623.82,3623.82,0.0,5.0,4.33,2,211,6,10,31,1001.0,32,5,544,1
1571,2,1,2562.31,2562.31,0.0,7.5,3.5,1,75,7,5,34,1048.5,23,4,545,0
1572,2,0,0.0,1399.0,0.5,15.0,4.0,0,4,7,5,22,913.0,0,4,546,0
